,location,total_sqft,bath,price,bedroom
9857,Vittasandra,1246.0,2.0,67.5,2
9858,Vittasandra,1246.0,2.0,67.5,2
9859,Vittasandra,1404.0,2.0,70.0,2
9860,Vittasandra,1246.0,2.0,65.0,2
9861,Vittasandra,1246.0,2.0,67.4,2
9862,Vittasandra,1648.0,3.0,85.0,3
9863,Whitefield,1170.0,2.0,38.0,2
9864,Whitefield,1800.0,2.0,70.0,3
9865,Whitefield,1610.0,3.0,81.0,3
9866,Whitefield,1459.0,2.0,94.82,2
9867,Whitefield,2010.0,3.0,91.0,3
9868,Whitefield,1116.0,2.0,51.91,2
9869,Whitefield,1225.0,2.0,47.6,2
9870,Whitefield,1075.0,2.0,53.0,2
9871,Whitefield,1280.0,2.0,75.0,2
9872,Whitefield,1173.0,2.0,58.0,2
9873,Whitefield,1910.0,3.0,161.0,3
9874,Whitefield,3252.0,4.0,230.0,4
9875,Whitefield,11890.0,4.0,700.0,4
9876,Whitefield,1130.0,2.0,42.16,2
9877,Whitefield,1040.0,2.0,48.5,2
9878,Whitefield,1150.0,2.0,70.0,2
9879,Whitefield,1768.0,3.0,101.0,3
9880,Whitefield,1500.0,3.0,61.95,3
9881,Whitefield,4144.0,4.0,315.0,4
9882,Whitefield,4104.0,4.0,360.0,4
9883,Whitefield,1790.0,3.0,100.0,3
9884,Whitefield,1720.0,3.0,100.0,3
9885,Whitefield,1140.0,2.0,56.0,2
9886,Whitefield,1640.0,4.0,91.0,3
9887,Whitefield,805.0,2.0,35.0,2
9888,Whitefield,1155.0,2.0,59.95,2
9889,Whitefield,2280.0,4.0,126.0,3
9890,Whitefield,1650.0,3.0,60.0,3
9891,Whitefield,1447.0,2.0,83.0,2
9892,Whitefield,1116.0,2.0,51.91,2
9893,Whitefield,1897.0,3.0,130.0,3
9894,Whitefield,2225.0,2.0,125.0,3
9895,Whitefield,1495.0,2.0,79.5,2
9896,Whitefield,1113.0,2.0,62.0,2
9897,Whitefield,2268.0,3.0,163.0,4
9898,Whitefield,1560.0,2.0,72.0,3
9899,Whitefield,1200.0,2.0,45.84,2
9900,Whitefield,2400.0,4.0,200.0,4
9901,Whitefield,1985.0,3.0,75.0,3
9902,Whitefield,1360.0,2.0,95.0,2
9903,Whitefield,1254.0,2.0,40.0,2
9904,Whitefield,1697.0,3.0,94.79,3
9905,Whitefield,5000.0,4.0,400.0,4
9906,Whitefield,3000.0,5.0,250.0,4
9907,Whitefield,1700.0,3.0,115.0,3
9908,Whitefield,1140.0,2.0,41.0,2
9909,Whitefield,1190.0,2.0,57.0,2
9910,Whitefield,2842.0,3.0,162.0,3
9911,Whitefield,1403.0,2.0,60.81,3
9912,Whitefield,1232.0,2.0,45.0,2
9913,Whitefield,1485.0,3.0,65.0,3
9914,Whitefield,1500.0,3.0,130.0,3
9915,Whitefield,1280.0,2.0,75.0,2
9916,Whitefield,1330.0,2.0,71.0,2
9917,Whitefield,1405.0,2.0,78.0,3
9918,Whitefield,2225.0,3.0,115.0,3
9919,Whitefield,1272.0,2.0,95.05,2
9920,Whitefield,1205.0,2.0,39.0,2
9921,Whitefield,1541.0,3.0,72.0,3
9922,Whitefield,1192.0,2.0,71.0,2
9923,Whitefield,1277.0,2.0,61.3,2
9924,Whitefield,1185.0,2.0,40.0,2
9925,Whitefield,1306.0,3.0,54.65,3
9926,Whitefield,1626.0,3.0,89.0,3
9927,Whitefield,1585.0,3.0,88.0,3
9928,Whitefield,1125.0,2.0,62.0,2
9929,Whitefield,1280.0,2.0,85.0,2
9930,Whitefield,1200.0,3.0,68.5,3
9931,Whitefield,4000.0,4.0,330.0,4
9932,Whitefield,1697.0,3.0,108.0,3
9933,Whitefield,1205.0,2.0,58.0,2
9934,Whitefield,3606.0,4.0,312.0,4
9935,Whitefield,1485.0,2.0,90.0,2
9936,Whitefield,950.0,1.0,50.0,1
9937,Whitefield,3584.0,4.0,199.0,4
9938,Whitefield,825.0,1.0,45.0,1
9939,Whitefield,1155.0,2.0,60.0,2
9940,Whitefield,2010.0,3.0,92.0,3
9941,Whitefield,1635.0,2.0,85.0,3
9942,Whitefield,1216.0,2.0,79.0,2
9943,Whitefield,1200.0,3.0,56.2,3
9944,Whitefield,1215.0,2.0,65.0,2
9945,Whitefield,1870.0,3.0,90.0,3
9946,Whitefield,1260.0,2.0,49.5,2
9947,Whitefield,2856.0,5.0,145.5,4
9948,Whitefield,920.0,2.0,63.0,2
9949,Whitefield,1165.0,2.0,40.5,2
9950,Whitefield,1170.0,2.0,71.0,2
9951,Whitefield,1118.0,2.0,75.0,2
9952,Whitefield,1800.0,3.0,110.0,3
9953,Whitefield,1562.0,3.0,103.0,3
9954,Whitefield,1190.0,2.0,67.0,2
9955,Whitefield,1102.0,2.0,48.0,2
9956,Whitefield,2321.0,4.0,128.0,3
9957,Whitefield,1320.0,2.0,95.0,2
9958,Whitefield,735.0,2.0,35.0,2
9959,Whitefield,1896.0,3.0,75.0,3
9960,Whitefield,3010.0,3.0,200.0,3
9961,Whitefield,1346.0,2.0,96.17,2
9963,Whitefield,1410.0,3.0,43.71,3
9964,Whitefield,1150.0,2.0,44.0,3
9965,Whitefield,1280.0,2.0,52.0,2
9966,Whitefield,2500.0,4.0,155.0,4
9967,Whitefield,905.0,1.0,55.0,1
9968,Whitefield,1200.0,2.0,46.13,2
9969,Whitefield,2268.0,3.0,146.0,4
9970,Whitefield,1150.0,2.0,55.0,2
9971,Whitefield,1500.0,3.0,71.8,3
9972,Whitefield,630.5,1.0,32.79,1
9973,Whitefield,3537.0,5.0,210.0,4
9974,Whitefield,1285.0,2.0,55.9,2
9975,Whitefield,1697.0,3.0,115.0,3
9976,Whitefield,1130.0,2.0,36.0,2
9977,Whitefield,1215.0,2.0,39.0,2
9978,Whitefield,1495.0,2.0,79.5,2
9979,Whitefield,3250.0,5.0,290.0,5
9980,Whitefield,1216.0,2.0,66.48,2
9981,Whitefield,1350.0,3.0,54.0,3
9982,Whitefield,1173.0,2.0,60.0,2
9983,Whitefield,1269.0,2.0,75.0,2
9984,Whitefield,3227.0,5.0,250.0,5
9985,Whitefield,1545.0,3.0,79.0,3
9986,Whitefield,1306.0,3.0,54.65,3
9987,Whitefield,1000.0,2.0,35.0,2
9988,Whitefield,3262.0,4.0,260.0,4
9989,Whitefield,1386.0,3.0,57.46,3
9990,Whitefield,1132.0,2.0,79.28,2
9991,Whitefield,1200.0,2.0,45.84,2
9992,Whitefield,1140.0,2.0,39.0,2
9993,Whitefield,2830.0,5.0,160.0,4
9994,Whitefield,1205.0,2.0,40.0,2
9995,Whitefield,1195.0,2.0,70.0,2
9996,Whitefield,3480.0,4.0,284.0,3
9997,Whitefield,1738.0,2.0,79.0,3
9998,Whitefield,1250.0,2.0,72.0,2
9999,Whitefield,709.0,1.0,34.385,1
10000,Whitefield,1340.0,2.0,77.0,2
10001,Whitefield,1320.0,2.0,79.5,2
10002,Whitefield,750.0,2.0,52.7,2
10003,Whitefield,1200.0,3.0,61.96,3
10004,Whitefield,1180.0,2.0,41.0,2
10005,Whitefield,1095.0,2.0,35.0,2
10006,Whitefield,1415.0,2.0,67.0,2
10007,Whitefield,1105.0,2.0,41.36,2
10008,Whitefield,1200.0,2.0,45.0,2
10009,Whitefield,3445.0,5.0,270.0,4
10010,Whitefield,1700.0,3.0,140.0,3
10011,Whitefield,4827.0,4.0,400.0,4
10012,Whitefield,1405.0,2.0,84.5,2
10013,Whitefield,1345.0,2.0,57.0,3
10014,Whitefield,3252.0,4.0,280.0,4
10015,Whitefield,1200.0,2.0,45.0,2
10016,Whitefield,1150.0,2.0,90.0,2
10017,Whitefield,2400.0,4.0,147.0,4
10018,Whitefield,1440.0,2.0,64.0,3
10019,Whitefield,624.0,1.0,35.0,1
10020,Whitefield,1200.0,2.0,45.0,2
10021,Whitefield,1109.0,2.0,41.49,2
10022,Whitefield,1700.0,3.0,95.0,3
10023,Whitefield,4960.0,4.0,400.0,4
10024,Whitefield,2928.0,4.0,198.0,4
10025,Whitefield,1215.0,2.0,62.0,2
10027,Whitefield,1216.0,2.0,84.0,2
10028,Whitefield,2882.0,5.0,204.0,4
10029,Whitefield,1840.0,3.0,140.0,3
10030,Whitefield,1778.0,3.0,122.0,3
10031,Whitefield,1400.0,2.0,80.0,2
10032,Whitefield,650.0,1.0,25.0,1
10033,Whitefield,2155.0,3.0,125.0,4
10034,Whitefield,1230.0,2.0,59.0,2
10035,Whitefield,1205.0,2.0,40.0,2
10036,Whitefield,1125.0,2.0,40.0,2
10037,Whitefield,1216.0,2.0,69.06,2
10038,Whitefield,1216.0,2.0,75.0,2
10039,Whitefield,1355.0,2.0,78.0,2
10040,Whitefield,1255.0,2.0,77.0,2
10041,Whitefield,1216.0,2.0,73.0,2
10042,Whitefield,709.0,1.0,34.735,1
10043,Whitefield,1140.0,2.0,45.0,2
10044,Whitefield,1190.0,2.0,60.0,2
10045,Whitefield,1312.0,2.0,55.0,2
10046,Whitefield,1745.0,3.0,100.0,3
10047,Whitefield,3200.0,4.0,224.0,4
10048,Whitefield,1096.0,2.0,39.0,2
10049,Whitefield,825.0,1.0,44.9,1
10050,Whitefield,1116.0,2.0,51.91,2
10051,Whitefield,1227.0,2.0,53.49,2
10052,Whitefield,1235.0,2.0,47.0,2
10053,Whitefield,1870.0,3.0,138.0,3
10054,Whitefield,1175.0,2.0,39.0,2
10055,Whitefield,1180.0,2.0,41.0,2
10056,Whitefield,1862.0,3.0,125.0,3
10057,Whitefield,1655.0,3.0,113.0,3
10058,Whitefield,530.0,1.0,29.44,1
10059,Whitefield,1085.0,2.0,57.0,2
10060,Whitefield,905.0,1.0,50.0,1
10061,Whitefield,1600.0,3.0,82.0,3
10062,Whitefield,1230.0,4.0,80.0,4
10063,Whitefield,1255.0,2.0,40.0,2
10064,Whitefield,630.5,1.0,32.15,1
10065,Whitefield,905.0,1.0,52.0,1
10066,Whitefield,1200.0,3.0,57.15,3
10067,Whitefield,1451.0,2.0,52.43,3
10068,Whitefield,1187.0,2.0,37.85,2
10069,Whitefield,1216.0,2.0,83.0,2
10070,Whitefield,1301.0,2.0,65.0,2
10071,Whitefield,1330.0,2.0,55.0,3
10072,Whitefield,1155.0,2.0,55.0,2
10073,Whitefield,1355.0,3.0,76.0,2
10074,Whitefield,4075.0,5.0,226.0,4
10075,Whitefield,1216.0,2.0,75.0,2
10076,Whitefield,1242.0,2.0,65.0,2
10077,Whitefield,1495.0,2.0,67.0,3
10078,Whitefield,1548.0,3.0,65.0,3
10079,Whitefield,2856.0,5.0,154.5,4
10080,Whitefield,1200.0,2.0,46.13,2
10081,Whitefield,1200.0,2.0,46.13,2
10082,Whitefield,1405.0,3.0,58.0,3
10083,Whitefield,2856.0,5.0,158.5,4
10084,Whitefield,1355.0,2.0,73.0,2
10085,Whitefield,2882.0,5.0,158.0,4
10086,Whitefield,750.0,1.0,51.0,1
10087,Whitefield,1115.0,2.0,34.555,2
10088,Whitefield,1105.0,2.0,39.99,2
10089,Whitefield,1173.0,2.0,77.0,2
10090,Whitefield,1200.0,3.0,68.4,3
10091,Whitefield,982.0,2.0,37.0,2
10092,Whitefield,1118.0,2.0,42.0,2
10093,Whitefield,1216.0,2.0,69.0,2
10094,Whitefield,3425.0,5.0,250.0,4
10095,Whitefield,1100.0,2.0,37.0,2
10096,Whitefield,1200.0,3.0,56.0,3
10097,Whitefield,2856.0,5.0,157.5,4
10098,Whitefield,1550.0,2.0,49.6,3
10099,Whitefield,2173.0,3.0,128.0,3
10100,Whitefield,1435.0,3.0,45.0,3
10101,Whitefield,905.0,1.0,62.0,1
10102,Whitefield,1870.0,3.0,138.0,3
10103,Whitefield,1320.0,2.0,99.26,2
10104,Whitefield,2901.0,4.0,190.0,3
10105,Whitefield,1485.0,2.0,96.51,2
10106,Whitefield,1755.0,3.0,101.0,3
10107,Whitefield,1608.0,2.0,63.0,3
10108,Whitefield,2225.0,3.0,149.0,3
10109,Whitefield,1250.0,2.0,82.0,2
10110,Whitefield,605.0,1.0,40.0,1
10111,Whitefield,1185.0,2.0,41.0,2
10112,Whitefield,1200.0,3.0,56.58,3
10113,Whitefield,2210.0,3.0,156.0,3
10114,Whitefield,1173.0,2.0,78.2,2
10115,Whitefield,1740.0,4.0,130.0,3
10116,Whitefield,1216.0,2.0,75.0,2
10117,Whitefield,1060.0,2.0,35.0,2
10118,Whitefield,1655.0,3.0,120.0,3
10120,Whitefield,1125.0,2.0,45.0,2
10121,Whitefield,1180.0,2.0,70.0,2
10122,Whitefield,1280.0,2.0,69.0,2
10123,Whitefield,2023.0,4.0,130.0,3
10124,Whitefield,2134.0,4.0,118.0,3
10125,Whitefield,1458.0,2.0,62.0,3
10126,Whitefield,1808.0,4.0,80.0,3
10127,Whitefield,905.0,1.0,60.0,1
10128,Whitefield,1537.0,2.0,70.0,3
10129,Whitefield,1186.0,2.0,55.0,2
10130,Whitefield,1806.0,3.0,85.0,3
10131,Whitefield,1109.0,2.0,35.22,2
10132,Whitefield,1216.0,2.0,67.0,2
10133,Whitefield,1452.0,3.0,90.0,3
10134,Whitefield,2850.0,5.0,240.0,4
10135,Whitefield,1150.0,2.0,55.0,2
10136,Whitefield,1600.0,3.0,69.0,3
10137,Whitefield,2830.0,5.0,190.0,4
10138,Whitefield,1295.0,2.0,78.5,2
10139,Whitefield,840.0,1.0,57.6,1
10140,Whitefield,640.0,1.0,19.83,1
10141,Whitefield,1991.0,3.0,104.0,3
10142,Whitefield,1190.0,2.0,41.0,2
10143,Whitefield,1109.0,2.0,35.47,2
10144,Whitefield,5200.0,5.0,242.0,4
10145,Whitefield,1655.0,3.0,97.0,3
10146,Whitefield,1850.0,3.0,150.0,3
10147,Whitefield,1200.0,3.0,67.77,3
10148,Whitefield,1290.0,2.0,90.0,2
10149,Whitefield,1200.0,2.0,45.0,2
10150,Whitefield,1140.0,2.0,40.0,2
10151,Whitefield,1216.0,2.0,75.0,2
10152,Whitefield,1356.0,2.0,94.84,2
10153,Whitefield,1338.0,2.0,103.0,2
10154,Whitefield,1115.0,2.0,55.0,2
10155,Whitefield,1870.0,3.0,90.0,3
10156,Whitefield,3450.0,4.0,208.0,3
10157,Whitefield,1105.0,2.0,35.36,2
10158,Whitefield,1074.0,2.0,42.79,2
10159,Whitefield,1100.0,2.0,52.0,2
10160,Whitefield,1267.0,2.0,90.33,2
10161,Whitefield,2400.0,4.0,143.0,4
10162,Whitefield,1836.0,3.0,125.0,3
10163,Whitefield,1197.0,2.0,50.0,2
10164,Whitefield,3596.0,3.0,200.0,3
10165,Whitefield,1275.0,2.0,65.0,3
10166,Whitefield,1155.0,2.0,39.0,2
10167,Whitefield,1141.0,2.0,62.0,2
10168,Whitefield,1216.0,2.0,82.0,2
10169,Whitefield,1495.0,3.0,88.0,2
10170,Whitefield,1564.0,3.0,103.0,3
10171,Whitefield,1585.0,3.0,84.0,3
10172,Whitefield,1200.0,3.0,56.0,3
10173,Whitefield,1140.0,2.0,50.0,2
10174,Whitefield,1558.0,3.0,90.0,3
10175,Whitefield,1216.0,2.0,75.0,2
10176,Whitefield,1227.0,2.0,70.0,2
10177,Whitefield,1704.0,3.0,120.0,3
10178,Whitefield,1256.0,2.0,73.0,2
10179,Whitefield,1195.0,2.0,62.38,2
10180,Whitefield,1770.0,4.0,68.0,3
10181,Whitefield,1300.0,2.0,78.0,2
10182,Whitefield,1570.0,3.0,88.0,3
10183,Whitefield,1216.0,2.0,84.03,2
10184,Whitefield,1240.0,2.0,70.0,2
10185,Whitefield,1216.0,2.0,72.5,2
10186,Whitefield,1215.0,2.0,40.0,2
10187,Whitefield,2025.0,4.0,115.0,3
10188,Whitefield,1346.0,2.0,100.0,3
10189,Whitefield,1020.0,2.0,45.0,2
10190,Whitefield,935.0,2.0,32.72,2
10191,Whitefield,1024.0,2.0,32.0,2
10192,Whitefield,2990.0,3.0,198.0,4
10193,Whitefield,1600.0,3.0,69.1,3
10194,Whitefield,1205.0,2.0,58.0,2
10195,Whitefield,1720.0,3.0,98.97,3
10196,Whitefield,1600.0,3.0,95.0,3
10197,Whitefield,1655.0,3.0,108.0,3
10198,Whitefield,1740.0,3.0,95.0,3
10199,Whitefield,1200.0,3.0,56.72,3
10200,Whitefield,1350.0,2.0,88.0,2
10201,Whitefield,1030.0,2.0,44.0,2
10202,Whitefield,1216.0,2.0,80.0,2
10203,Whitefield,2900.0,4.0,225.0,4
10204,Whitefield,1340.0,2.0,101.0,2
10205,Whitefield,1190.0,2.0,64.0,2
10206,Whitefield,1500.0,3.0,78.57,3
10207,Whitefield,1626.0,3.0,85.0,3
10208,Whitefield,1195.0,2.0,61.36,2
10209,Whitefield,1100.0,2.0,65.0,2
10210,Whitefield,1100.0,2.0,46.5,2
10211,Whitefield,1270.0,2.0,65.0,3
10212,Whitefield,3117.0,3.0,261.0,3
10213,Whitefield,1216.0,2.0,73.0,2
10214,Whitefield,1135.0,2.0,58.0,2
10215,Whitefield,3150.0,3.0,290.0,3
10216,Whitefield,1185.0,2.0,56.0,2
10217,Whitefield,2956.0,5.0,234.0,4
10218,Whitefield,1530.0,3.0,75.0,3
10219,Whitefield,1015.0,2.0,45.0,2
10220,Whitefield,1187.0,2.0,38.0,2
10221,Whitefield,2247.0,3.0,145.0,3
10222,Whitefield,3940.0,5.0,265.0,4
10223,Whitefield,1190.0,2.0,59.0,2
10224,Whitefield,1160.0,2.0,67.0,2
10225,Whitefield,1216.0,2.0,66.88,2
10226,Whitefield,1180.0,2.0,77.0,2
10227,Whitefield,2140.0,3.0,139.0,3
10228,Whitefield,1314.0,2.0,84.0,2
10229,Whitefield,1530.0,3.0,73.0,3
10230,Whitefield,1160.0,2.0,39.0,2
10231,Whitefield,1012.0,2.0,58.0,2
10232,Whitefield,1150.0,2.0,40.21,2
10233,Whitefield,1495.0,2.0,70.0,3
10234,Whitefield,1340.0,2.0,41.0,2
10235,Whitefield,1431.0,3.0,85.0,3
10236,Whitefield,524.0,1.0,29.0,1
10237,Whitefield,2830.0,4.0,161.0,4
10238,Whitefield,2135.0,3.0,149.0,4
10239,Whitefield,2500.0,4.0,100.0,4
10240,Whitefield,3075.0,2.0,188.0,4
10241,Whitefield,1760.0,3.0,160.0,3
10242,Whitefield,1655.0,3.0,110.0,3
10243,Whitefield,840.0,1.0,57.0,1
10244,Whitefield,1725.0,3.0,106.0,3
10245,Whitefield,1130.0,2.0,36.0,2
10246,Whitefield,1059.0,2.0,57.0,2
10247,Whitefield,516.0,1.0,39.0,1
10248,Whitefield,1116.0,2.0,51.91,2
10249,Whitefield,6000.0,4.0,410.0,4
10250,Whitefield,1639.0,3.0,107.0,3
10251,Whitefield,1820.0,3.0,113.0,3
10252,Whitefield,1990.0,3.0,98.0,3
10253,Whitefield,3565.0,4.0,218.0,4
10254,Whitefield,3410.0,5.0,253.0,4
10255,Whitefield,1345.0,3.0,58.0,3
10256,Whitefield,1205.0,2.0,41.0,2
10257,Whitefield,4500.0,4.0,330.0,4
10258,Whitefield,1250.0,2.0,85.0,2
10259,Whitefield,1115.0,2.0,51.91,2
10260,Whitefield,1277.0,2.0,77.0,2
10261,Whitefield,1820.0,3.0,140.0,3
10262,Whitefield,3453.0,4.0,247.0,4
10263,Whitefield,1245.0,2.0,59.76,2
10264,Whitefield,1322.5,3.0,40.985,3
10265,Whitefield,1074.0,2.0,42.8,2
10266,Whitefield,1200.0,2.0,46.13,2
10267,Whitefield,1200.0,2.0,45.84,2
10268,Whitefield,2280.0,4.0,125.0,3
10269,Whitefield,2882.0,5.0,200.0,4
10270,Whitefield,1170.0,2.0,56.0,2
10271,Whitefield,1639.5,3.0,92.63,3
10272,Whitefield,1390.0,2.0,72.0,2
10273,Whitefield,1634.0,3.0,68.0,3
10274,Whitefield,1190.0,2.0,70.0,2
10275,Whitefield,1105.0,2.0,35.4,2
10276,Whitefield,1270.0,2.0,94.0,2
10277,Whitefield,1220.0,2.0,89.0,2
10278,Whitefield,1116.0,2.0,51.91,2
10279,Whitefield,1436.0,2.0,62.15,3
10280,Whitefield,3758.0,3.0,300.0,3
10281,Whitefield,1452.0,2.0,46.29,3
10282,Whitefield,1370.0,2.0,56.0,2
10283,Whitefield,1050.0,2.0,43.0,2
10284,Whitefield,1496.0,2.0,71.81,3
10285,Whitefield,1216.0,2.0,72.0,2
10286,Whitefield,1158.0,2.0,55.0,2
10287,Whitefield,5400.0,5.0,475.0,4
10288,Whitefield,1396.0,3.0,74.0,3
10289,Whitefield,1175.0,2.0,41.0,2
10290,Whitefield,1315.0,2.0,55.0,2
10291,Whitefield,1451.0,2.0,46.4,3
10292,Whitefield,1063.0,2.0,42.52,2
10293,Whitefield,1346.0,2.0,76.01,2
10294,Whitefield,1276.0,2.0,69.5,2
10295,Whitefield,1317.0,2.0,52.0,2
10296,Whitefield,2858.0,4.0,137.0,4
10297,Whitefield,1615.0,3.0,96.9,3
10298,Whitefield,1220.0,2.0,55.0,2
10299,Whitefield,1116.0,2.0,48.76,2
10300,Whitefield,1400.0,2.0,56.0,3
10301,Whitefield,1140.0,2.0,55.0,2
10302,Whitefield,1295.0,2.0,64.5,2
10303,Whitefield,1200.0,2.0,70.0,2
10304,Whitefield,1015.0,2.0,56.0,2
10305,Whitefield,1430.0,3.0,52.0,3
10306,Whitefield,1216.0,2.0,75.0,2
10307,Whitefield,1010.0,2.0,45.0,3
10308,Whitefield,2321.0,4.0,157.0,3
10309,Whitefield,1224.0,2.0,75.0,2
10310,Whitefield,1655.0,3.0,113.0,3
10311,Whitefield,1740.0,3.0,85.0,3
10312,Whitefield,4144.0,5.0,331.0,5
10313,Whitefield,925.0,2.0,35.0,2
10314,Whitefield,1175.0,2.0,50.0,2
10315,Whitefield,1200.0,3.0,67.75,3
10316,Whitefield,2444.0,4.0,145.0,4
10317,Whitefield,1270.0,2.0,110.0,2
10318,Whitefield,1660.0,3.0,110.0,3
10319,Whitefield,1270.0,2.0,105.0,2
10320,Whitefield,1315.0,2.0,69.5,2
10321,Whitefield,1173.0,2.0,78.2,2
10322,Whitefield,1362.0,2.0,85.0,2
10323,Whitefield,955.0,2.0,38.19,2
10324,Whitefield,1457.0,2.0,105.0,3
10325,Whitefield,1720.0,3.0,128.0,3
10326,Whitefield,1500.0,3.0,61.9,3
10327,Whitefield,1495.0,2.0,78.0,2
10328,Whitefield,1270.0,2.0,52.0,2
10329,Whitefield,1564.0,3.0,103.0,3
10330,Whitefield,1240.0,2.0,41.0,2
10331,Whitefield,1500.0,3.0,71.0,3
10332,Whitefield,1404.0,2.0,59.0,3
10333,Whitefield,1639.0,3.0,107.0,3
10334,Whitefield,1760.0,3.0,139.0,3
10335,Whitefield,613.0,1.0,48.0,1
10336,Whitefield,1730.0,3.0,125.0,3
10337,Whitefield,1453.0,2.0,58.0,3
10338,Whitefield,877.0,1.0,59.0,1
10339,Whitefield,2856.0,5.0,154.5,4
10340,Whitefield,3453.0,4.0,231.0,5
10341,Yelachenahalli,1400.0,2.0,55.0,3
10342,Yelachenahalli,1464.0,2.0,105.0,3
10343,Yelachenahalli,2400.0,1.0,150.0,2
10344,Yelachenahalli,1700.0,3.0,130.0,3
10345,Yelachenahalli,1080.0,2.0,55.0,2
10346,Yelachenahalli,1400.0,2.0,78.0,2
10347,Yelachenahalli,1330.0,3.0,73.5,3
10348,Yelachenahalli,800.0,1.0,30.0,2
10349,Yelachenahalli,1100.0,2.0,60.0,2
10350,Yelachenahalli,1365.0,2.0,72.0,3
10351,Yelachenahalli,1110.0,2.0,110.0,2
10352,Yelachenahalli,1103.0,2.0,55.0,2
10353,Yelachenahalli,1000.0,2.0,50.0,2
10354,Yelahanka,660.0,1.0,48.0,1
10355,Yelahanka,1600.0,2.0,75.0,3
10356,Yelahanka,1326.0,2.0,78.0,2
10357,Yelahanka,3050.0,5.0,213.0,5
10358,Yelahanka,1327.0,2.0,98.0,2
10359,Yelahanka,1282.0,2.0,48.7,3
10360,Yelahanka,1350.0,2.0,55.55,2
10361,Yelahanka,1035.0,2.0,45.0,2
10362,Yelahanka,1350.0,2.0,54.0,2
10363,Yelahanka,1132.5,2.0,48.13,2
10364,Yelahanka,1210.0,2.0,45.98,2
10365,Yelahanka,1705.0,3.0,95.0,3
10366,Yelahanka,1590.0,2.0,54.0,3
10367,Yelahanka,1234.0,2.0,80.0,2
10368,Yelahanka,1315.0,2.0,85.0,2
10369,Yelahanka,1170.0,2.0,62.5,2
10370,Yelahanka,1450.0,3.0,65.255,3
10371,Yelahanka,697.0,1.0,45.0,1
10372,Yelahanka,1120.0,2.0,55.0,2
10373,Yelahanka,2195.0,4.0,127.0,3
10374,Yelahanka,1075.0,2.0,51.5,2
10375,Yelahanka,1614.0,3.0,95.0,3
10376,Yelahanka,1381.0,2.0,52.48,3
10377,Yelahanka,628.0,1.0,24.0,1
10378,Yelahanka,890.0,2.0,40.0,2
10379,Yelahanka,1815.0,3.0,82.0,3
10380,Yelahanka,654.0,1.0,38.4,1
10381,Yelahanka,1150.0,2.0,46.0,2
10382,Yelahanka,1705.0,3.0,74.16,3
10383,Yelahanka,3042.0,4.0,131.0,4
10384,Yelahanka,1065.0,2.0,40.84,2
10385,Yelahanka,1036.0,2.0,39.35,2
10386,Yelahanka,1300.0,2.0,65.0,2
10387,Yelahanka,1825.0,3.0,105.0,3
10388,Yelahanka,1603.0,3.0,96.0,3
10389,Yelahanka,1304.0,2.0,79.0,2
10390,Yelahanka,1610.0,3.0,115.0,3
10391,Yelahanka,1455.0,3.0,61.5,3
10392,Yelahanka,1180.0,2.0,42.0,2
10393,Yelahanka,1616.0,3.0,65.0,3
10394,Yelahanka,915.0,2.0,48.0,2
10395,Yelahanka,1026.0,2.0,41.0,2
10396,Yelahanka,1517.0,3.0,76.3,3
10398,Yelahanka,600.0,2.0,27.0,2
10399,Yelahanka,1274.0,2.0,48.42,2
10400,Yelahanka,1327.0,2.0,85.0,2
10401,Yelahanka,1371.0,2.0,65.0,3
10402,Yelahanka,1712.0,3.0,82.0,3
10403,Yelahanka,1566.0,3.0,97.0,3
10404,Yelahanka,1180.0,3.0,55.0,3
10405,Yelahanka,1653.0,3.0,120.0,3
10406,Yelahanka,1275.0,2.0,95.0,3
10407,Yelahanka,1270.0,2.0,78.0,2
10408,Yelahanka,1400.0,2.0,80.54,3
10409,Yelahanka,1391.0,2.0,64.5,3
10410,Yelahanka,1322.0,2.0,86.0,2
10411,Yelahanka,1100.0,2.0,70.0,2
10412,Yelahanka,1200.0,2.0,70.0,2
10413,Yelahanka,1326.0,2.0,57.0,2
10414,Yelahanka,4000.0,5.0,220.0,5
10415,Yelahanka,2675.0,4.0,140.0,4
10416,Yelahanka,1500.0,2.0,63.0,3
10417,Yelahanka,654.0,1.0,37.0,1
10418,Yelahanka,1465.0,3.0,80.01,3
10419,Yelahanka,1721.0,3.0,80.86,3
10420,Yelahanka,1060.0,2.0,40.0,2
10421,Yelahanka,1226.0,2.0,52.71,2
10422,Yelahanka,1692.0,3.0,83.0,3
10423,Yelahanka,1033.0,2.0,52.58,2
10424,Yelahanka,1390.0,2.0,65.31,2
10425,Yelahanka,1040.0,2.0,48.86,2
10426,Yelahanka,1345.0,2.0,57.0,3
10427,Yelahanka,2145.0,3.0,125.0,3
10428,Yelahanka,1200.0,2.0,54.0,2
10429,Yelahanka,1322.0,2.0,75.0,2
10430,Yelahanka,1036.0,2.0,39.37,2
10431,Yelahanka,1405.0,2.0,50.58,2
10432,Yelahanka,602.0,1.0,26.0,1
10433,Yelahanka,1100.0,2.0,60.0,2
10434,Yelahanka,1614.0,2.0,100.0,3
10435,Yelahanka,1890.0,3.0,108.0,3
10436,Yelahanka,1556.0,3.0,86.0,3
10437,Yelahanka,1610.0,4.0,85.0,3
10438,Yelahanka,1075.0,2.0,42.0,3
